,Unnamed: 0,c_uniqueUnitID,between_days,DataType
244,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-04-12,acoustic
245,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-04-13,acoustic
246,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-04-14,acoustic
247,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-04-15,acoustic
248,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-04-16,acoustic
249,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-04-17,acoustic
250,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-04-18,acoustic
251,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-04-19,acoustic
252,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-04-20,acoustic
253,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-04-21,acoustic
254,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-04-22,acoustic
255,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-04-23,acoustic
256,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-04-24,acoustic
257,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-04-25,acoustic
258,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-04-26,acoustic
259,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-04-27,acoustic
260,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-04-28,acoustic
261,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-04-29,acoustic
262,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-04-30,acoustic
263,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-05-01,acoustic
264,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-05-02,acoustic
265,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-05-03,acoustic
266,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-05-04,acoustic
267,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-05-05,acoustic
268,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-05-06,acoustic
269,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-05-07,acoustic
270,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-05-08,acoustic
271,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-05-09,acoustic
272,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-05-10,acoustic
273,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-05-11,acoustic
274,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-05-12,acoustic
275,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-05-13,acoustic
276,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-05-14,acoustic
277,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-05-15,acoustic
278,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-05-16,acoustic
279,21.0,2014_BRP_CCB_S1038_Dep23_20140131_AM0269_AM00000,2014-05-17,acoustic
280,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-02-17,acoustic
281,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-02-18,acoustic
282,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-02-19,acoustic
283,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-02-20,acoustic
284,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-02-21,acoustic
285,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-02-22,acoustic
286,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-02-23,acoustic
287,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-02-24,acoustic
288,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-02-25,acoustic
289,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-02-26,acoustic
290,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-02-27,acoustic
291,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-02-28,acoustic
292,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-01,acoustic
293,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-02,acoustic
294,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-03,acoustic
295,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-04,acoustic
296,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-05,acoustic
297,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-06,acoustic
298,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-07,acoustic
299,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-08,acoustic
300,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-09,acoustic
301,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-10,acoustic
302,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-11,acoustic
303,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-12,acoustic
304,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-13,acoustic
305,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-14,acoustic
306,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-15,acoustic
307,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-16,acoustic
308,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-17,acoustic
309,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-18,acoustic
310,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-19,acoustic
311,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-20,acoustic
312,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-21,acoustic
313,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-22,acoustic
314,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-23,acoustic
315,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-24,acoustic
316,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-25,acoustic
317,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-26,acoustic
318,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-27,acoustic
319,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-28,acoustic
320,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-29,acoustic
321,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-30,acoustic
322,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-03-31,acoustic
323,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-01,acoustic
324,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-02,acoustic
325,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-03,acoustic
326,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-04,acoustic
327,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-05,acoustic
328,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-06,acoustic
329,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-07,acoustic
330,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-08,acoustic
331,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-09,acoustic
332,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-10,acoustic
333,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-11,acoustic
334,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-12,acoustic
335,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-13,acoustic
336,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-14,acoustic
337,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-15,acoustic
338,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-16,acoustic
339,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-17,acoustic
340,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-18,acoustic
341,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-19,acoustic
342,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-20,acoustic
343,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-21,acoustic
344,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-22,acoustic
345,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-23,acoustic
346,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-24,acoustic
347,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-25,acoustic
348,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-26,acoustic
349,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-27,acoustic
350,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-28,acoustic
351,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-29,acoustic
352,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-04-30,acoustic
353,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-01,acoustic
354,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-02,acoustic
355,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-03,acoustic
356,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-04,acoustic
357,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-05,acoustic
358,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-06,acoustic
359,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-07,acoustic
360,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-08,acoustic
361,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-09,acoustic
362,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-10,acoustic
363,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-11,acoustic
364,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-12,acoustic
365,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-13,acoustic
366,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-14,acoustic
367,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-15,acoustic
368,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-16,acoustic
369,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-17,acoustic
370,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-18,acoustic
371,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-19,acoustic
372,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-20,acoustic
373,22.0,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,2015-05-21,acoustic
374,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-02-15,acoustic
375,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-02-16,acoustic
376,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-02-17,acoustic
377,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-02-18,acoustic
378,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-02-19,acoustic
379,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-02-20,acoustic
380,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-02-21,acoustic
381,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-02-22,acoustic
382,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-02-23,acoustic
383,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-02-24,acoustic
384,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-02-25,acoustic
385,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-02-26,acoustic
386,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-02-27,acoustic
387,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-02-28,acoustic
388,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-02-29,acoustic
389,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-01,acoustic
390,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-02,acoustic
391,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-03,acoustic
392,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-04,acoustic
393,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-05,acoustic
394,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-06,acoustic
395,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-07,acoustic
396,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-08,acoustic
397,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-09,acoustic
398,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-10,acoustic
399,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-11,acoustic
400,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-12,acoustic
401,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-13,acoustic
402,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-14,acoustic
403,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-15,acoustic
404,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-16,acoustic
405,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-17,acoustic
406,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-18,acoustic
407,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-19,acoustic
408,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-20,acoustic
409,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-21,acoustic
410,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-22,acoustic
411,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-23,acoustic
412,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-24,acoustic
413,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-25,acoustic
414,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-26,acoustic
415,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-27,acoustic
416,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-28,acoustic
417,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-29,acoustic
418,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-30,acoustic
419,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-03-31,acoustic
420,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-01,acoustic
421,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-02,acoustic
422,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-03,acoustic
423,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-04,acoustic
424,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-05,acoustic
425,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-06,acoustic
426,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-07,acoustic
427,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-08,acoustic
428,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-09,acoustic
429,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-10,acoustic
430,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-11,acoustic
431,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-12,acoustic
432,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-13,acoustic
433,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-14,acoustic
434,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-15,acoustic
435,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-16,acoustic
436,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-17,acoustic
437,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-18,acoustic
438,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-19,acoustic
439,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-20,acoustic
440,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-21,acoustic
441,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-22,acoustic
442,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-23,acoustic
443,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-24,acoustic
444,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-25,acoustic
445,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-26,acoustic
446,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-27,acoustic
447,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-28,acoustic
448,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-29,acoustic
449,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-04-30,acoustic
450,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-01,acoustic
451,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-02,acoustic
452,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-03,acoustic
453,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-04,acoustic
454,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-05,acoustic
455,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-06,acoustic
456,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-07,acoustic
457,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-08,acoustic
458,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-09,acoustic
459,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-10,acoustic
460,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-11,acoustic
461,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-12,acoustic
462,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-13,acoustic
463,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-14,acoustic
464,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-15,acoustic
465,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-16,acoustic
466,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-17,acoustic
467,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-18,acoustic
468,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-19,acoustic
469,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-20,acoustic
470,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-21,acoustic
471,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-22,acoustic
472,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-23,acoustic
473,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-24,acoustic
474,26.0,2016_BRP_CCB_S1060_Dep25_20160214_PU0163_FD02810,2016-05-25,acoustic
475,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-21,acoustic
476,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-22,acoustic
477,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-23,acoustic
478,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-24,acoustic
479,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-25,acoustic
480,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-26,acoustic
481,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-27,acoustic
482,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-02-28,acoustic
483,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-01,acoustic
484,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-02,acoustic
485,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-03,acoustic
486,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-04,acoustic
487,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-05,acoustic
488,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-06,acoustic
489,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-07,acoustic
490,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-08,acoustic
