,Unnamed: 0,c_uniqueUnitID,between_days,DataType
491,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-09,acoustic
492,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-10,acoustic
493,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-11,acoustic
494,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-12,acoustic
495,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-13,acoustic
496,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-14,acoustic
497,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-15,acoustic
498,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-16,acoustic
499,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-17,acoustic
500,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-18,acoustic
501,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-19,acoustic
502,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-20,acoustic
503,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-21,acoustic
504,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-22,acoustic
505,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-23,acoustic
506,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-24,acoustic
507,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-25,acoustic
508,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-26,acoustic
509,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-27,acoustic
510,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-28,acoustic
511,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-29,acoustic
512,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-30,acoustic
513,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-03-31,acoustic
514,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-01,acoustic
515,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-02,acoustic
516,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-03,acoustic
517,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-04,acoustic
518,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-05,acoustic
519,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-06,acoustic
520,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-07,acoustic
521,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-08,acoustic
522,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-09,acoustic
523,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-10,acoustic
524,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-11,acoustic
525,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-12,acoustic
526,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-13,acoustic
527,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-14,acoustic
528,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-15,acoustic
529,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-16,acoustic
530,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-17,acoustic
531,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-18,acoustic
532,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-19,acoustic
533,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-20,acoustic
534,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-21,acoustic
535,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-22,acoustic
536,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-23,acoustic
537,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-24,acoustic
538,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-25,acoustic
539,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-26,acoustic
540,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-27,acoustic
541,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-28,acoustic
542,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-29,acoustic
543,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-04-30,acoustic
544,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-05-01,acoustic
545,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-05-02,acoustic
546,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-05-03,acoustic
547,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-05-04,acoustic
548,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-05-05,acoustic
549,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-05-06,acoustic
550,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-05-07,acoustic
551,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-05-08,acoustic
552,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-05-09,acoustic
553,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-05-10,acoustic
554,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-05-11,acoustic
555,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-05-12,acoustic
556,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-05-13,acoustic
557,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-05-14,acoustic
558,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-05-15,acoustic
559,30.0,2017_BRP_CCB_S1073_Dep26_20170219_PU0100_FD02990_CCB,2017-05-16,acoustic
560,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-02-13,acoustic
561,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-02-14,acoustic
562,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-02-15,acoustic
563,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-02-16,acoustic
564,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-02-17,acoustic
565,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-02-18,acoustic
566,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-02-19,acoustic
567,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-02-20,acoustic
568,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-02-21,acoustic
569,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-02-22,acoustic
570,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-02-23,acoustic
571,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-02-24,acoustic
572,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-02-25,acoustic
573,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-02-26,acoustic
574,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-02-27,acoustic
575,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-02-28,acoustic
576,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-01,acoustic
577,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-02,acoustic
578,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-03,acoustic
579,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-04,acoustic
580,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-05,acoustic
581,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-06,acoustic
582,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-07,acoustic
583,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-08,acoustic
584,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-09,acoustic
585,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-10,acoustic
586,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-11,acoustic
587,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-12,acoustic
588,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-13,acoustic
589,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-14,acoustic
590,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-15,acoustic
591,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-16,acoustic
592,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-17,acoustic
593,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-18,acoustic
594,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-19,acoustic
595,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-20,acoustic
596,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-21,acoustic
597,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-22,acoustic
598,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-23,acoustic
599,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-24,acoustic
600,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-25,acoustic
601,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-26,acoustic
602,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-27,acoustic
603,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-28,acoustic
604,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-29,acoustic
605,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-30,acoustic
606,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-03-31,acoustic
607,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-01,acoustic
608,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-02,acoustic
609,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-03,acoustic
610,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-04,acoustic
611,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-05,acoustic
612,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-06,acoustic
613,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-07,acoustic
614,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-08,acoustic
615,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-09,acoustic
616,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-10,acoustic
617,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-11,acoustic
618,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-12,acoustic
619,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-13,acoustic
620,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-14,acoustic
621,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-15,acoustic
622,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-16,acoustic
623,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-17,acoustic
624,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-18,acoustic
625,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-19,acoustic
626,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-20,acoustic
627,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-21,acoustic
628,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-22,acoustic
629,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-23,acoustic
630,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-24,acoustic
631,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-25,acoustic
632,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-26,acoustic
633,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-27,acoustic
634,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-28,acoustic
635,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-29,acoustic
636,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-04-30,acoustic
637,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-01,acoustic
638,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-02,acoustic
639,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-03,acoustic
640,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-04,acoustic
641,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-05,acoustic
642,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-06,acoustic
643,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-07,acoustic
644,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-08,acoustic
645,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-09,acoustic
646,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-10,acoustic
647,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-11,acoustic
648,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-12,acoustic
649,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-13,acoustic
650,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-14,acoustic
651,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-15,acoustic
652,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-16,acoustic
653,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-17,acoustic
654,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-18,acoustic
655,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-19,acoustic
656,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-20,acoustic
657,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-21,acoustic
658,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-22,acoustic
659,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-23,acoustic
660,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-24,acoustic
661,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-25,acoustic
662,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-26,acoustic
663,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-27,acoustic
664,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-28,acoustic
665,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-29,acoustic
666,34.0,2018_BRP_CCB_S1074_Dep27_20180213_PU0202_FD03186,2018-05-30,acoustic
0,,,2011-02-17,whale
1,,,2011-02-24,whale
2,,,2011-03-04,whale
3,,,2011-03-08,whale
4,,,2011-03-13,whale
5,,,2011-03-17,whale
6,,,2011-03-20,whale
7,,,2011-03-23,whale
8,,,2011-03-25,whale
9,,,2011-03-30,whale
10,,,2011-04-19,whale
11,,,2011-04-22,whale
12,,,2011-04-24,whale
13,,,2011-04-25,whale
14,,,2011-04-29,whale
15,,,2011-05-03,whale
16,,,2012-01-07,whale
17,,,2012-01-16,whale
18,,,2012-01-23,whale
19,,,2012-01-26,whale
20,,,2012-02-02,whale
21,,,2012-02-05,whale
22,,,2012-02-09,whale
23,,,2012-02-15,whale
24,,,2012-02-27,whale
25,,,2012-02-29,whale
26,,,2012-03-04,whale
27,,,2012-03-17,whale
28,,,2012-03-20,whale
29,,,2012-03-23,whale
30,,,2012-04-01,whale
31,,,2012-04-06,whale
32,,,2012-04-13,whale
33,,,2012-04-17,whale
34,,,2012-04-19,whale
35,,,2012-04-26,whale
36,,,2012-05-03,whale
37,,,2012-05-07,whale
38,,,2013-01-28,whale
39,,,2013-02-05,whale
40,,,2013-02-13,whale
41,,,2013-02-19,whale
42,,,2013-02-23,whale
43,,,2013-03-11,whale
44,,,2013-03-13,whale
45,,,2013-03-18,whale
46,,,2013-03-21,whale
47,,,2013-03-27,whale
48,,,2013-03-30,whale
49,,,2013-04-04,whale
50,,,2013-04-08,whale
51,,,2013-04-10,whale
52,,,2013-04-15,whale
53,,,2013-04-17,whale
54,,,2013-04-21,whale
55,,,2013-04-26,whale
56,,,2013-04-29,whale
57,,,2013-05-01,whale
58,,,2013-05-05,whale
59,,,2014-03-01,whale
60,,,2014-03-04,whale
61,,,2014-03-17,whale
62,,,2014-03-18,whale
63,,,2014-03-23,whale
64,,,2014-03-25,whale
65,,,2014-04-02,whale
66,,,2014-04-04,whale
67,,,2014-04-06,whale
68,,,2014-04-09,whale
69,,,2014-04-12,whale
70,,,2014-04-18,whale
71,,,2014-04-21,whale
72,,,2014-04-25,whale
73,,,2014-05-02,whale
74,,,2014-05-09,whale
75,,,2015-02-18,whale
76,,,2015-02-24,whale
77,,,2015-02-28,whale
78,,,2015-03-03,whale
79,,,2015-03-06,whale
80,,,2015-03-20,whale
81,,,2015-03-25,whale
82,,,2015-03-31,whale
83,,,2015-04-06,whale
84,,,2015-04-12,whale
85,,,2015-04-15,whale
86,,,2015-04-18,whale
87,,,2015-04-19,whale
88,,,2015-04-22,whale
89,,,2015-04-25,whale
90,,,2015-04-27,whale
91,,,2015-04-29,whale
92,,,2015-05-04,whale
93,,,2015-05-06,whale
94,,,2015-05-08,whale
95,,,2015-05-11,whale
96,,,2015-05-15,whale
97,,,2016-02-17,whale
98,,,2016-02-19,whale
99,,,2016-02-21,whale
100,,,2016-02-27,whale
101,,,2016-03-01,whale
102,,,2016-03-06,whale
103,,,2016-03-08,whale
104,,,2016-03-19,whale
105,,,2016-03-27,whale
106,,,2016-03-30,whale
107,,,2016-04-06,whale
108,,,2016-04-09,whale
109,,,2016-04-13,whale
110,,,2016-04-17,whale
111,,,2016-04-18,whale
112,,,2016-04-21,whale
113,,,2016-04-25,whale
114,,,2016-04-27,whale
115,,,2016-04-28,whale
116,,,2016-04-29,whale
117,,,2016-05-06,whale
118,,,2016-05-09,whale
119,,,2017-02-24,whale
120,,,2017-02-28,whale
121,,,2017-03-06,whale
122,,,2017-03-18,whale
123,,,2017-03-21,whale
124,,,2017-03-26,whale
125,,,2017-03-31,whale
126,,,2017-04-03,whale
127,,,2017-04-09,whale
128,,,2017-04-12,whale
129,,,2017-04-14,whale
130,,,2017-04-17,whale
131,,,2017-04-23,whale
132,,,2017-04-28,whale
133,,,2017-04-30,whale
134,,,2017-05-04,whale
135,,,2017-05-09,whale
136,,,2018-02-13,whale
137,,,2018-02-17,whale
138,,,2018-02-24,whale
139,,,2018-02-27,whale
140,,,2018-03-12,whale
141,,,2018-03-20,whale
142,,,2018-03-28,whale
143,,,2018-04-03,whale
144,,,2018-04-07,whale
145,,,2018-04-10,whale
146,,,2018-04-11,whale
147,,,2018-04-13,whale
148,,,2018-04-21,whale
149,,,2018-04-22,whale
150,,,2018-04-27,whale
151,,,2018-04-30,whale
152,,,2018-05-04,whale
153,,,2018-05-06,whale
154,,,2018-05-09,whale
155,,,2018-05-14,whale
0,,,2011-02-17,zooplankton
1,,,2011-02-24,zooplankton
2,,,2011-03-17,zooplankton
3,,,2011-04-19,zooplankton
4,,,2011-04-25,zooplankton
5,,,2011-04-29,zooplankton
6,,,2012-01-26,zooplankton
7,,,2012-02-09,zooplankton
8,,,2012-02-15,zooplankton
9,,,2012-02-27,zooplankton
10,,,2012-02-29,zooplankton
11,,,2012-03-23,zooplankton
12,,,2012-04-01,zooplankton
13,,,2012-04-13,zooplankton
14,,,2012-04-17,zooplankton
15,,,2013-01-28,zooplankton
16,,,2013-03-11,zooplankton
17,,,2013-03-18,zooplankton
18,,,2013-04-08,zooplankton
19,,,2013-04-15,zooplankton
20,,,2013-04-26,zooplankton
21,,,2013-04-29,zooplankton
22,,,2013-05-01,zooplankton
23,,,2013-05-05,zooplankton
24,,,2014-03-04,zooplankton
25,,,2014-03-25,zooplankton
26,,,2014-04-02,zooplankton
27,,,2014-04-04,zooplankton
28,,,2014-04-09,zooplankton
29,,,2014-04-12,zooplankton
30,,,2014-04-18,zooplankton
31,,,2014-04-21,zooplankton
32,,,2014-04-25,zooplankton
33,,,2015-02-18,zooplankton
34,,,2015-03-20,zooplankton
35,,,2015-04-06,zooplankton
36,,,2015-04-15,zooplankton
37,,,2015-04-18,zooplankton
38,,,2015-04-27,zooplankton
39,,,2015-05-06,zooplankton
40,,,2015-05-08,zooplankton
41,,,2016-03-08,zooplankton
42,,,2016-03-30,zooplankton
43,,,2016-04-06,zooplankton
44,,,2016-04-09,zooplankton
45,,,2016-04-18,zooplankton
46,,,2016-04-25,zooplankton
47,,,2016-04-27,zooplankton
48,,,2016-04-29,zooplankton
49,,,2017-02-28,zooplankton
50,,,2017-03-18,zooplankton
51,,,2017-03-31,zooplankton
52,,,2017-04-03,zooplankton
53,,,2017-04-09,zooplankton
54,,,2017-04-12,zooplankton
55,,,2017-04-14,zooplankton
56,,,2017-04-18,zooplankton
57,,,2017-05-04,zooplankton
58,,,2017-05-09,zooplankton
59,,,2018-02-24,zooplankton
60,,,2018-03-12,zooplankton
61,,,2018-03-20,zooplankton
62,,,2018-03-28,zooplankton
63,,,2018-04-11,zooplankton
64,,,2018-04-13,zooplankton
65,,,2018-04-22,zooplankton
66,,,2018-04-27,zooplankton
67,,,2018-04-30,zooplankton
68,,,2018-05-06,zooplankton
